indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,LAT,LONG
0.511,0.458,0.096,0.225,0.175,0.046,0.048,51.349,-0.13
0.469,0.206,0.181,0.122,0.255,0.118,0.06,51.594,-3.003
0.505,0.041,0.147,0.254,0.158,0.046,0.037,53.757,-1.619
0.544,0.388,0.214,0.172,0.219,0.103,0.053,53.673,-1.743
0.501,0.115,0.09,0.206,0.143,0.034,0.04,52.037,1.209
0.539,0.246,0.264,0.129,0.267,0.151,0.062,52.611,-2.112
0.499,0.095,0.143,0.098,0.243,0.088,0.041,51.129,1.305
0.515,0.085,0.18,0.389,0.111,0.063,0.023,52.616,-0.262
0.526,0.569,0.142,0.103,0.194,0.093,0.072,51.385,-0.06
0.524,0.041,0.125,0.289,0.141,0.049,0.056,51.97,1.016
0.525,0.112,0.282,0.18,0.2,0.113,0.039,51.575,0.506
0.507,0.096,0.118,0.227,0.133,0.05,0.028,52.713,-2.809
0.495,0.541,0.292,0.192,0.171,0.175,0.062,52.517,-1.967
0.536,0.381,0.135,0.143,0.194,0.08,0.05,51.65,-0.08
0.507,0.607,0.112,0.218,0.165,0.088,0.059,51.413,-0.116
0.516,0.024,0.149,0.241,0.191,0.042,0.028,52.403,1.213
0.529,0.04,0.172,0.145,0.196,0.108,0.051,54.616,-1.063
0.539,0.304,0.059,0.142,0.142,0.046,0.044,51.452,-0.219
0.525,0.39,0.118,0.131,0.232,0.065,0.063,51.378,-0.197
0.508,0.03,0.24,0.263,0.154,0.088,0.028,53.551,-0.131
0.533,0.078,0.151,0.172,0.217,0.078,0.074,55.035,-1.458
0.5,0.135,0.204,0.129,0.212,0.156,0.058,54.895,-1.374
0.508,0.071,0.113,0.313,0.142,0.027,0.037,51.242,-1.135
0.515,0.304,0.068,0.088,0.207,0.049,0.04,51.453,-0.075
0.514,0.115,0.08,0.181,0.192,0.035,0.042,51.483,-1.057
0.508,0.039,0.166,0.276,0.153,0.061,0.029,51.352,-2.01
0.502,0.218,0.181,0.17,0.2,0.069,0.063,52.556,-1.882
0.492,0.769,0.142,0.145,0.189,0.105,0.09,51.579,0.058
0.508,0.225,0.056,0.086,0.202,0.03,0.045,51.422,-0.19
0.525,0.248,0.165,0.204,0.2,0.068,0.052,51.557,0.69
0.512,0.185,0.248,0.164,0.229,0.134,0.048,53.381,-2.255
0.518,0.107,0.137,0.32,0.143,0.049,0.046,53.586,-2.326
0.527,0.079,0.093,0.192,0.143,0.045,0.026,51.8,-0.087
0.524,0.057,0.217,0.334,0.137,0.071,0.033,52.077,1.091
0.552,0.029,0.155,0.41,0.114,0.056,0.027,54.201,-2.596
0.554,0.305,0.195,0.171,0.2,0.124,0.055,51.421,0.116
0.515,0.072,0.074,0.195,0.187,0.032,0.038,54.497,-1.368
0.499,0.05,0.144,0.145,0.212,0.044,0.034,52.945,0.001
0.542,0.456,0.147,0.095,0.293,0.104,0.049,53.849,-1.54
0.513,0.016,0.12,0.21,0.18,0.041,0.043,50.912,-1.492
0.504,0.432,0.179,0.133,0.205,0.09,0.105,52.222,0.116
0.514,0.064,0.104,0.198,0.187,0.033,0.047,51.95,-0.331
0.515,0.045,0.104,0.109,0.171,0.03,0.034,51.828,-2.289
0.501,0.028,0.125,0.293,0.15,0.036,0.036,51.433,-2.501
0.517,0.019,0.212,0.145,0.253,0.097,0.05,51.738,-3.068
0.534,0.059,0.226,0.242,0.187,0.093,0.034,53.537,-2.374
0.537,0.515,0.138,0.091,0.25,0.066,0.058,51.411,-0.144
0.551,0.088,0.246,0.172,0.267,0.134,0.063,51.562,-3.022
0.521,0.018,0.125,0.215,0.188,0.05,0.047,52.966,-2.908
0.518,0.238,0.075,0.178,0.198,0.042,0.054,51.428,-0.367
0.5,0.205,0.058,0.052,0.059,0.044,0.489,53.815,-1.58
0.528,0.604,0.159,0.12,0.157,0.143,0.066,51.526,-0.2
0.485,0.089,0.189,0.26,0.153,0.055,0.052,52.037,1.139
0.521,0.369,0.138,0.136,0.158,0.091,0.096,51.487,-0.144
0.526,0.497,0.215,0.103,0.244,0.141,0.075,53.43,-2.208
0.532,0.284,0.091,0.079,0.119,0.057,0.054,51.47,-0.149
0.457,0.028,0.098,0.117,0.21,0.06,0.038,53.088,-0.437
0.504,0.428,0.188,0.108,0.258,0.089,0.052,51.437,-0.38
0.475,0.471,0.157,0.144,0.138,0.107,0.083,51.545,-0.212
0.524,0.078,0.144,0.1,0.273,0.062,0.052,50.787,0.039
0.517,0.229,0.041,0.107,0.264,0.024,0.06,51.42,-0.297
0.442,0.161,0.226,0.073,0.17,0.107,0.061,53.765,-0.341
0.503,0.047,0.116,0.258,0.147,0.037,0.035,52.516,-0.337
0.505,0.27,0.205,0.091,0.289,0.106,0.06,53.721,-1.652
0.516,0.035,0.181,0.117,0.25,0.088,0.044,53.571,-0.046
0.55,0.019,0.26,0.175,0.199,0.113,0.052,54.565,-1.135
0.476,0.433,0.192,0.144,0.188,0.067,0.071,52.052,-0.76
0.505,0.07,0.196,0.307,0.174,0.068,0.037,50.791,0.064
0.529,0.503,0.153,0.109,0.187,0.119,0.076,51.531,-0.213
0.517,0.089,0.061,0.29,0.161,0.034,0.049,51.347,-0.52
0.498,0.018,0.18,0.391,0.107,0.074,0.024,53.186,-0.595
0.503,0.052,0.174,0.116,0.276,0.083,0.053,53.516,-2.006
0.503,0.707,0.291,0.107,0.246,0.168,0.066,52.58,-0.248
0.515,0.052,0.162,0.216,0.179,0.043,0.064,51.531,0.445
0.506,0.251,0.145,0.206,0.174,0.065,0.039,51.983,-0.252
0.517,0.674,0.178,0.121,0.145,0.112,0.115,51.481,-0.057
0.536,0.297,0.25,0.128,0.275,0.121,0.048,53.869,-1.928
0.516,0.122,0.102,0.171,0.196,0.044,0.039,53.827,-1.85
0.521,0.165,0.173,0.224,0.176,0.072,0.058,53.477,-2.132
0.522,0.029,0.116,0.341,0.125,0.046,0.037,51.314,-2.104
0.518,0.308,0.077,0.12,0.184,0.056,0.047,51.556,-0.093
0.417,0.137,0.099,0.108,0.226,0.03,0.144,51.199,0.258
0.505,0.363,0.047,0.039,0.118,0.045,0.069,51.481,-0.144
0.507,0.035,0.116,0.334,0.14,0.054,0.032,53.485,-2.521
0.52,0.107,0.15,0.086,0.268,0.061,0.048,51.904,-2.112
0.52,0.342,0.214,0.244,0.202,0.099,0.047,53.793,-1.822
0.499,0.175,0.093,0.141,0.205,0.043,0.051,51.495,-2.597
0.511,0.082,0.197,0.312,0.134,0.084,0.027,50.787,0.021
0.521,0.026,0.146,0.246,0.166,0.043,0.033,53.863,-2.191
0.543,0.515,0.111,0.093,0.104,0.053,0.282,51.522,-0.232
0.524,0.03,0.157,0.277,0.154,0.028,0.028,52.033,-1.137
0.528,0.034,0.109,0.162,0.19,0.041,0.048,53.406,-2.129
0.515,0.255,0.139,0.107,0.222,0.054,0.051,51.775,0.091
0.508,0.046,0.096,0.223,0.181,0.032,0.042,51.409,-2.477
0.501,0.504,0.097,0.035,0.116,0.062,0.175,51.454,-0.979
0.519,0.924,0.239,0.044,0.322,0.208,0.117,52.453,-1.876
0.458,0.4,0.086,0.037,0.081,0.07,0.104,52.485,-1.916
0.515,0.599,0.092,0.263,0.154,0.074,0.047,51.602,-0.44
0.49,0.226,0.062,0.136,0.152,0.044,0.04,51.481,0.007
0.494,0.366,0.166,0.12,0.212,0.064,0.057,51.424,-0.974
0.513,0.966,0.35,0.157,0.164,0.141,0.069,52.65,-1.115
0.516,0.587,0.196,0.105,0.193,0.145,0.086,51.601,-0.04
0.52,0.041,0.147,0.235,0.161,0.036,0.032,51.472,-2.492
0.479,0.129,0.092,0.146,0.177,0.057,0.045,51.55,-1.782
0.494,0.504,0.202,0.097,0.284,0.139,0.073,52.437,-1.822
0.498,0.128,0.066,0.107,0.228,0.018,0.037,51.52,-2.533
0.523,0.078,0.071,0.292,0.195,0.041,0.04,53.354,-2.178
0.51,0.533,0.085,0.145,0.216,0.084,0.047,51.525,-0.295
0.515,0.039,0.068,0.232,0.225,0.039,0.049,55.053,-1.458
0.53,0.035,0.229,0.241,0.172,0.08,0.033,53.454,-2.413
0.522,0.011,0.144,0.295,0.141,0.065,0.04,54.036,-0.429
0.506,0.053,0.125,0.192,0.205,0.035,0.044,50.839,-0.239
0.503,0.462,0.24,0.105,0.235,0.104,0.077,52.587,-0.243
0.513,0.067,0.112,0.173,0.159,0.032,0.04,51.584,-1.743
0.482,0.226,0.095,0.052,0.098,0.069,0.173,54.986,-1.575
0.512,0.137,0.061,0.025,0.315,0.027,0.039,51.813,-2.264
0.504,0.188,0.064,0.125,0.144,0.047,0.06,51.47,0.005
0.505,0.071,0.164,0.151,0.169,0.059,0.037,51.213,-1.484
0.489,0.846,0.22,0.049,0.249,0.204,0.121,53.805,-1.755
0.479,0.411,0.181,0.073,0.183,0.102,0.068,51.616,-0.14
0.472,0.209,0.03,0.072,0.042,0.025,0.047,51.501,-0.072
0.518,0.362,0.278,0.206,0.206,0.114,0.041,52.58,-2.078
0.512,0.105,0.174,0.106,0.23,0.093,0.047,51.388,1.388
0.536,0.334,0.066,0.132,0.162,0.041,0.054,51.436,-0.165
0.5,0.095,0.042,0.042,0.254,0.018,0.044,51.402,-2.512
0.502,0.067,0.174,0.301,0.164,0.052,0.031,51.57,0.661
0.509,0.155,0.086,0.22,0.216,0.036,0.047,50.851,-0.178
0.523,0.281,0.185,0.116,0.198,0.078,0.048,51.696,-0.031
0.496,0.017,0.116,0.219,0.173,0.032,0.045,51.941,0.693
0.516,0.485,0.126,0.141,0.205,0.072,0.066,51.6,-0.412
0.516,0.023,0.117,0.281,0.14,0.036,0.039,52.139,-2.49
0.528,0.349,0.089,0.073,0.176,0.063,0.054,51.429,-0.122
0.508,0.049,0.087,0.259,0.209,0.032,0.038,51.814,-0.087
0.498,0.145,0.082,0.209,0.177,0.04,0.042,51.111,-0.143
0.536,0.031,0.118,0.195,0.183,0.047,0.04,54.991,-1.711
0.461,0.406,0.171,0.074,0.229,0.105,0.075,51.881,-0.406
0.52,0.019,0.266,0.141,0.268,0.085,0.034,53.595,-1.342
0.542,0.277,0.222,0.176,0.247,0.149,0.057,52.436,-2.006
0.551,0.016,0.199,0.255,0.176,0.107,0.041,54.971,-1.486
0.501,0.037,0.073,0.226,0.225,0.026,0.048,51.39,-1.33
0.501,0.227,0.082,0.184,0.178,0.047,0.048,53.838,-1.539
0.501,0.069,0.085,0.201,0.128,0.028,0.023,51.762,-0.563
0.51,0.036,0.099,0.187,0.191,0.039,0.037,51.429,-2.445
0.522,0.066,0.234,0.129,0.239,0.155,0.057,53.781,-0.386
0.525,0.041,0.161,0.227,0.22,0.055,0.036,51.716,0.59
0.521,0.06,0.163,0.161,0.205,0.038,0.038,52.795,-0.166
0.52,0.02,0.191,0.42,0.118,0.052,0.023,53.147,-0.232
0.498,0.443,0.175,0.079,0.223,0.12,0.072,52.954,-1.115
0.512,0.636,0.163,0.116,0.181,0.115,0.084,51.569,-0.021
0.502,0.072,0.059,0.023,0.282,0.011,0.037,53.799,-0.36
0.479,0.634,0.16,0.061,0.246,0.125,0.085,53.443,-2.191
0.509,0.416,0.153,0.135,0.245,0.087,0.058,53.812,-1.722
0.513,0.078,0.128,0.17,0.208,0.032,0.036,52.208,-1.716
0.52,0.027,0.111,0.336,0.16,0.035,0.04,53.344,-2.112
0.329,0.439,0.18,0.057,0.112,0.166,0.063,53.493,-2.248
0.478,0.09,0.237,0.267,0.144,0.098,0.036,53.394,-1.526
0.506,0.024,0.116,0.242,0.157,0.029,0.016,51.367,-2.13
0.497,0.478,0.045,0.016,0.313,0.023,0.045,52.05,-0.682
0.511,0.124,0.18,0.218,0.133,0.081,0.041,52.241,0.162
0.522,0.031,0.23,0.232,0.155,0.14,0.041,54.662,-1.229
0.505,0.044,0.089,0.132,0.222,0.028,0.03,51.994,-2.104
0.525,0.044,0.182,0.113,0.221,0.078,0.048,54.264,-0.423
0.519,0.294,0.127,0.267,0.201,0.063,0.044,52.426,-1.963
0.535,0.252,0.073,0.094,0.205,0.046,0.046,51.412,0.013
0.478,0.874,0.334,0.07,0.232,0.144,0.069,52.645,-1.104
0.491,0.146,0.064,0.103,0.232,0.034,0.044,50.838,-0.181
0.512,0.116,0.106,0.175,0.211,0.036,0.044,51.807,-1.307
0.518,0.56,0.249,0.148,0.233,0.128,0.073,52.589,-2.008
0.482,0.024,0.263,0.207,0.152,0.09,0.034,51.7,-3.131
0.523,0.066,0.159,0.18,0.212,0.074,0.04,51.374,1.418
0.503,0.071,0.172,0.336,0.134,0.046,0.04,52.274,-0.916
0.52,0.067,0.053,0.045,0.298,0.021,0.043,51.318,-2.178
0.509,0.012,0.217,0.329,0.105,0.085,0.025,54.573,-2.502
0.541,0.007,0.305,0.308,0.138,0.162,0.04,54.764,-1.321
0.51,0.025,0.112,0.257,0.162,0.043,0.041,51.191,-1.597
0.539,0.27,0.064,0.096,0.094,0.038,0.095,51.511,-0.194
0.499,0.202,0.099,0.063,0.263,0.062,0.075,51.883,0.92
0.514,0.405,0.082,0.115,0.074,0.055,0.222,51.524,-0.164
0.522,0.866,0.118,0.051,0.277,0.127,0.124,51.565,0.088
0.513,0.049,0.093,0.344,0.136,0.029,0.026,52.057,1.275
0.535,0.073,0.175,0.236,0.163,0.081,0.035,53.59,-2.518
0.496,0.013,0.152,0.329,0.113,0.073,0.041,53.41,-0.669
0.533,0.084,0.145,0.306,0.144,0.043,0.033,50.801,-0.032
0.487,0.02,0.184,0.092,0.23,0.132,0.052,54.898,-1.539
0.505,0.498,0.228,0.177,0.186,0.145,0.075,52.524,-1.865
0.497,0.016,0.176,0.282,0.141,0.058,0.039,53.047,-1.471
0.515,0.422,0.1,0.102,0.104,0.078,0.194,51.512,-0.117
0.5,0.057,0.092,0.138,0.177,0.029,0.03,52.249,0.745
0.519,0.678,0.197,0.09,0.224,0.141,0.1,51.524,0.023
0.532,0.014,0.2,0.354,0.121,0.057,0.025,54.21,-1.328
0.553,0.141,0.161,0.155,0.228,0.044,0.118,51.058,-1.293
0.521,0.146,0.103,0.153,0.174,0.033,0.048,51.36,-0.481
0.508,0.031,0.135,0.257,0.133,0.041,0.027,53.003,-1.482
0.502,0.082,0.09,0.12,0.171,0.063,0.079,53.759,-0.364
0.548,0.25,0.182,0.135,0.235,0.079,0.05,51.7,-0.03
0.488,0.061,0.247,0.175,0.151,0.116,0.024,54.52,-1.542
0.534,0.249,0.094,0.132,0.197,0.067,0.049,51.47,-0.268
0.513,0.452,0.165,0.15,0.13,0.093,0.104,51.497,-0.113
0.524,0.191,0.269,0.164,0.187,0.132,0.053,53.006,-1.195
0.498,0.072,0.061,0.137,0.188,0.014,0.058,50.96,-0.156
0.534,0.161,0.134,0.246,0.195,0.041,0.041,52.396,-0.744
0.511,0.041,0.146,0.305,0.138,0.043,0.032,52.178,-0.938
0.532,0.189,0.032,0.06,0.042,0.028,0.505,51.455,-2.612
0.524,0.041,0.172,0.288,0.156,0.069,0.036,51.163,1.304
0.48,0.675,0.172,0.08,0.167,0.162,0.098,51.52,-0.066
0.478,0.103,0.145,0.152,0.133,0.07,0.069,51.445,-2.626
0.517,0.497,0.202,0.156,0.215,0.109,0.076,51.62,-0.087
0.523,0.029,0.138,0.311,0.135,0.052,0.024,53.741,-1.823
0.505,0.103,0.101,0.191,0.194,0.039,0.053,51.359,-0.005
0.509,0.053,0.128,0.209,0.145,0.048,0.032,52.718,-2.753
0.515,0.125,0.149,0.185,0.193,0.048,0.04,51.446,0.111
0.507,0.938,0.25,0.085,0.284,0.208,0.098,53.789,-1.779
0.504,0.455,0.159,0.151,0.183,0.082,0.074,52.466,-1.806
0.544,0.079,0.178,0.17,0.209,0.087,0.039,51.392,0.31
0.521,0.14,0.131,0.245,0.166,0.073,0.039,55.013,-1.613
0.534,0.487,0.199,0.085,0.276,0.123,0.068,52.433,-1.821
0.508,0.079,0.077,0.278,0.186,0.044,0.039,51.311,-0.307
0.512,0.152,0.113,0.229,0.174,0.045,0.041,51.375,-0.013
0.489,0.043,0.108,0.096,0.21,0.021,0.048,53.726,-1.53
0.51,0.32,0.179,0.164,0.21,0.078,0.064,53.556,-2.115
0.503,0.05,0.202,0.18,0.188,0.065,0.038,53.168,-1.401
0.508,0.031,0.062,0.233,0.203,0.017,0.061,53.921,-1.107
0.512,0.066,0.161,0.153,0.199,0.061,0.036,52.931,-1.278
0.519,0.363,0.124,0.13,0.225,0.075,0.057,51.629,-0.094
0.511,0.02,0.15,0.282,0.161,0.039,0.036,52.328,-0.558
0.508,0.161,0.142,0.118,0.273,0.07,0.054,53.64,-2.125
0.525,0.481,0.125,0.089,0.173,0.098,0.07,51.562,-0.094
0.516,0.311,0.089,0.077,0.104,0.069,0.038,51.567,-0.115
0.548,0.045,0.122,0.329,0.104,0.034,0.034,53.774,-0.404
0.509,0.77,0.175,0.067,0.24,0.133,0.096,51.542,0.063
0.529,0.749,0.236,0.079,0.234,0.169,0.095,51.603,-0.057
0.514,0.472,0.21,0.129,0.236,0.123,0.052,52.568,-2.087
0.514,0.119,0.085,0.159,0.202,0.02,0.041,51.856,0.152
0.524,0.312,0.066,0.107,0.123,0.054,0.051,51.545,-0.193
0.484,0.29,0.092,0.17,0.165,0.057,0.048,51.32,-0.548
0.428,0.384,0.024,0.024,0.046,0.021,0.234,53.476,-2.247
0.517,0.038,0.116,0.203,0.207,0.047,0.043,51.306,0.183
0.509,0.02,0.1,0.32,0.128,0.037,0.042,52.196,-2.037
0.57,0.081,0.192,0.256,0.222,0.064,0.034,52.386,-1.881
0.529,0.416,0.152,0.117,0.182,0.12,0.047,51.573,-0.124
0.507,0.295,0.2,0.31,0.147,0.079,0.046,53.507,-2.097
0.514,0.022,0.216,0.195,0.225,0.112,0.04,53.089,0.259
0.492,0.043,0.184,0.201,0.166,0.083,0.038,54.978,-1.55
0.521,0.438,0.147,0.124,0.182,0.151,0.084,51.627,-0.149
0.511,0.101,0.18,0.261,0.143,0.071,0.036,51.506,-3.133
0.524,0.244,0.187,0.143,0.235,0.103,0.057,53.411,-2.274
0.524,0.157,0.099,0.23,0.196,0.054,0.044,51.407,-0.371
0.509,0.017,0.179,0.294,0.161,0.048,0.039,51.815,-2.681
0.543,0.012,0.177,0.458,0.101,0.067,0.03,53.915,-0.172
0.476,0.344,0.137,0.104,0.172,0.088,0.119,53.815,-1.597
0.514,0.058,0.188,0.214,0.182,0.082,0.038,53.259,-1.46
0.514,0.352,0.148,0.22,0.19,0.048,0.054,52.467,-1.992
0.502,0.253,0.097,0.11,0.237,0.044,0.051,51.656,-0.267
0.522,0.135,0.164,0.282,0.151,0.084,0.041,54.537,-1.232
0.517,0.03,0.117,0.3,0.15,0.027,0.026,53.908,-1.902
0.514,0.754,0.175,0.072,0.226,0.126,0.112,51.534,0.021
0.508,0.114,0.064,0.036,0.285,0.018,0.031,51.228,-1.47
0.53,0.303,0.112,0.115,0.213,0.074,0.05,53.831,-1.558
0.501,0.181,0.114,0.157,0.191,0.036,0.04,53.537,-2.271
0.517,0.021,0.125,0.235,0.153,0.041,0.035,51.965,1.263
0.49,0.817,0.268,0.11,0.254,0.177,0.073,52.571,-2.125
0.525,0.086,0.126,0.276,0.166,0.075,0.036,53.789,-0.432
0.509,0.084,0.13,0.216,0.184,0.044,0.036,52.605,-0.204
0.511,0.05,0.106,0.234,0.186,0.033,0.039,52.916,-1.374
0.486,0.223,0.27,0.23,0.146,0.152,0.05,52.474,-2.043
0.518,0.613,0.17,0.113,0.243,0.106,0.079,51.429,-0.016
0.49,0.057,0.095,0.078,0.205,0.035,0.053,53.797,-0.343
0.506,0.22,0.077,0.05,0.275,0.029,0.033,52.546,-0.207
0.509,0.132,0.201,0.169,0.245,0.082,0.04,52.754,0.433
0.517,0.034,0.085,0.292,0.147,0.025,0.041,52.252,-2.159
0.526,0.35,0.085,0.091,0.144,0.066,0.07,51.546,-0.066
0.509,0.064,0.162,0.265,0.174,0.049,0.041,51.061,-1.814
0.508,0.029,0.124,0.173,0.169,0.034,0.04,51.347,0.444
0.493,0.021,0.194,0.228,0.169,0.055,0.025,52.705,0.027
0.507,0.133,0.111,0.167,0.221,0.046,0.048,51.296,-0.092
0.525,0.855,0.181,0.173,0.184,0.105,0.091,52.531,-1.937
0.604,0.184,0.022,0.011,0.025,0.023,0.83,53.812,-1.57
0.513,0.175,0.156,0.228,0.194,0.059,0.034,51.7,-0.081
0.51,0.397,0.087,0.092,0.125,0.073,0.071,51.551,-0.205
0.506,0.265,0.104,0.145,0.194,0.061,0.055,51.411,0.007
0.543,0.567,0.223,0.135,0.164,0.191,0.126,51.523,-0.191
0.52,0.408,0.102,0.063,0.155,0.083,0.053,51.554,-0.046
0.512,0.673,0.159,0.083,0.223,0.116,0.108,51.483,0.071
0.519,0.196,0.248,0.156,0.243,0.083,0.058,52.594,-2.024
0.525,0.097,0.111,0.148,0.22,0.042,0.034,52.271,0.689
0.502,0.924,0.232,0.044,0.349,0.182,0.114,52.482,-1.846
0.512,0.022,0.095,0.213,0.173,0.035,0.042,53.651,-2.28
0.513,0.034,0.066,0.155,0.224,0.021,0.039,51.02,-0.344
0.502,0.012,0.26,0.37,0.104,0.082,0.032,53.21,0.224
0.491,0.96,0.274,0.119,0.235,0.233,0.105,52.469,-1.849
0.511,0.027,0.117,0.219,0.164,0.06,0.041,53.538,-0.029
0.502,0.149,0.206,0.151,0.202,0.101,0.053,51.855,-2.21
0.492,0.33,0.166,0.087,0.229,0.08,0.075,51.094,-0.206
0.508,0.283,0.219,0.201,0.165,0.077,0.053,52.595,-2.01
0.503,0.29,0.136,0.177,0.189,0.061,0.061,52.43,-1.82
0.522,0.061,0.17,0.187,0.189,0.059,0.04,51.946,1.324
0.523,0.045,0.167,0.248,0.171,0.087,0.037,55.027,-1.451
0.49,0.408,0.211,0.12,0.19,0.071,0.065,51.685,-0.032
0.495,0.904,0.223,0.077,0.252,0.187,0.119,52.513,-1.906
0.536,0.183,0.051,0.09,0.108,0.037,0.04,51.463,-0.216
0.508,0.048,0.132,0.233,0.162,0.042,0.037,52.722,-2.588
0.506,0.091,0.086,0.168,0.181,0.043,0.043,53.429,-2.17
0.532,0.028,0.107,0.359,0.126,0.05,0.022,51.695,-2.21
0.527,0.098,0.193,0.298,0.129,0.069,0.049,50.793,-0.006
0.535,0.338,0.138,0.135,0.155,0.09,0.051,51.474,-0.186
0.488,0.386,0.096,0.141,0.102,0.084,0.128,51.523,-0.116
0.531,0.544,0.151,0.081,0.202,0.13,0.068,51.556,-0.112
0.475,0.363,0.153,0.065,0.202,0.103,0.079,52.772,-1.184
0.507,0.018,0.142,0.291,0.141,0.056,0.037,52.028,0.788
0.513,0.05,0.119,0.235,0.161,0.06,0.037,53.664,-1.68
0.507,0.096,0.153,0.199,0.173,0.06,0.038,51.425,-2.567
0.495,0.244,0.059,0.075,0.147,0.032,0.153,52.198,0.148
0.516,0.072,0.14,0.257,0.167,0.067,0.036,53.699,-2.327
0.527,0.069,0.193,0.283,0.163,0.059,0.033,51.403,-1.261
0.514,0.086,0.094,0.146,0.21,0.028,0.056,51.408,-2.321
0.513,0.22,0.146,0.17,0.206,0.059,0.043,51.707,-0.067
0.509,0.261,0.118,0.255,0.174,0.07,0.051,53.618,-2.202
0.522,0.044,0.07,0.061,0.3,0.026,0.045,51.005,-2.178
0.523,0.124,0.242,0.198,0.229,0.071,0.047,52.049,1.129
0.53,0.445,0.084,0.185,0.173,0.065,0.062,51.588,0.02
0.523,0.023,0.087,0.269,0.178,0.052,0.044,55.031,-1.439
0.5,0.36,0.133,0.116,0.09,0.084,0.082,51.534,-0.115
0.511,0.161,0.065,0.036,0.03,0.029,0.691,53.229,-0.567
0.526,0.443,0.182,0.12,0.201,0.087,0.06,51.408,-0.181
0.518,0.588,0.31,0.119,0.288,0.157,0.049,53.565,-2.426
0.5,0.364,0.195,0.091,0.265,0.108,0.073,53.531,-2.207
0.529,0.235,0.079,0.159,0.168,0.059,0.05,51.584,-0.127
0.538,0.056,0.101,0.272,0.138,0.024,0.035,51.788,-1.476
0.532,0.049,0.072,0.238,0.179,0.024,0.046,51.598,-1.114
0.505,0.206,0.114,0.103,0.182,0.042,0.036,51.265,-1.098
0.49,0.212,0.104,0.113,0.155,0.044,0.12,51.495,-2.585
0.481,0.269,0.059,0.081,0.11,0.029,0.052,51.506,-0.037
0.52,0.29,0.203,0.12,0.261,0.094,0.075,52.602,-1.982
0.493,0.929,0.243,0.098,0.272,0.185,0.095,51.892,-0.442
0.503,0.213,0.181,0.212,0.152,0.072,0.036,52.988,-1.197
0.524,0.018,0.104,0.28,0.185,0.033,0.041,51.978,-1.912
0.508,0.105,0.165,0.347,0.132,0.054,0.035,52.437,-2.033
0.497,0.273,0.077,0.11,0.081,0.046,0.065,51.489,-0.138
0.495,0.048,0.107,0.213,0.198,0.039,0.036,53.504,-2.351
0.519,0.297,0.112,0.194,0.179,0.056,0.052,51.643,-0.184
0.507,0.082,0.137,0.17,0.184,0.05,0.04,52.41,-0.724
0.495,0.246,0.25,0.175,0.223,0.123,0.04,52.493,-2.082
0.509,0.649,0.202,0.067,0.305,0.167,0.077,53.771,-1.764
0.513,0.032,0.14,0.229,0.172,0.038,0.051,53.972,-1.128
0.499,0.027,0.223,0.268,0.138,0.09,0.033,51.7,-3.037
0.503,0.288,0.08,0.152,0.198,0.028,0.059,51.645,-0.437
0.51,0.159,0.144,0.159,0.219,0.056,0.044,51.907,-0.176
0.513,0.295,0.2,0.104,0.297,0.09,0.078,52.267,-0.821
0.501,0.349,0.09,0.21,0.194,0.033,0.058,52.608,-1.111
0.481,0.013,0.24,0.339,0.12,0.099,0.054,52.059,-3.742
0.52,0.017,0.177,0.189,0.194,0.1,0.058,54.753,-1.357
0.508,0.073,0.138,0.217,0.169,0.049,0.024,52.402,-1.88
0.509,0.06,0.134,0.159,0.179,0.053,0.049,55.025,-1.515
0.511,0.033,0.102,0.237,0.146,0.055,0.049,54.534,-1.574
0.516,0.033,0.235,0.215,0.166,0.088,0.044,53.5,-1.443
0.507,0.097,0.217,0.246,0.158,0.074,0.035,51.739,0.031
0.532,0.016,0.174,0.288,0.173,0.077,0.03,51.206,1.377
0.524,0.066,0.092,0.162,0.185,0.031,0.034,51.808,-0.019
0.5,0.827,0.218,0.192,0.166,0.11,0.058,52.56,-2.127
0.54,0.219,0.11,0.185,0.171,0.035,0.047,52.76,0.441
0.491,0.039,0.091,0.353,0.149,0.03,0.055,51.307,-2.828
0.492,0.042,0.186,0.25,0.15,0.045,0.044,52.284,-0.61
0.521,0.034,0.134,0.299,0.159,0.05,0.041,53.547,-2.0
0.509,0.022,0.151,0.246,0.166,0.056,0.047,53.678,-1.6
0.507,0.04,0.116,0.265,0.149,0.041,0.036,51.531,-1.917
0.518,0.194,0.114,0.276,0.173,0.051,0.052,53.836,-1.819
0.528,0.051,0.231,0.284,0.166,0.079,0.043,51.797,1.161
0.491,0.178,0.073,0.179,0.152,0.049,0.058,51.538,-0.111
0.512,0.044,0.151,0.2,0.18,0.057,0.031,52.685,-0.159
0.516,0.306,0.175,0.149,0.208,0.065,0.048,52.536,-1.9
0.5,0.044,0.253,0.128,0.185,0.046,0.05,52.988,-0.054
0.523,0.025,0.2,0.318,0.125,0.076,0.038,50.813,0.242
0.526,0.137,0.104,0.197,0.185,0.032,0.038,52.203,-0.898
0.301,0.074,0.121,0.164,0.289,0.028,0.224,51.695,-1.242
0.48,0.224,0.072,0.062,0.029,0.043,0.666,53.437,-2.216
0.523,0.115,0.194,0.134,0.261,0.08,0.03,51.596,-2.879
0.507,0.86,0.291,0.08,0.287,0.229,0.097,53.8,-1.786
